TITLE	
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2024/11/23
TIME	02:53:02
SPECTROMETER/DATA SYSTEM	JASCO Corp., V-760, Rev. 1.00
DELTAX	-0.5
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  500.0000
LASTX	  250.0000
NPOINTS	     501
FIRSTY	     0.00323
MAXY	     1.25536
MINY	     0.00247
XYDATA
423	0.00254521	0.00247257	0.00233275	0.00231321	0.00224247	0.00215855	0.00209273	0.00214857	0.00195719	0.00184856	0.00186085	0.00182248	0.00180805	0.00162725	0.00150311	0.00110064	0.000526343	-0.000298133	-0.000943055	-0.00149247	-0.00192541	-0.00206059	-0.00222969	-0.00248694	-0.00263097	-0.00298568	-0.00313608	-0.00323818	-0.00339718	-0.00360845	-0.00376847	-0.00391951	-0.00400231	-0.00410203	-0.00430921	-0.00438108	-0.00454293	-0.00453764	-0.00463832	-0.00468138	-0.00477351	-0.00476341	-0.00460054	-0.00449832	-0.00433896	-0.00420265
422.5	0.00253904	0.00240914	0.00227371	0.00220945	0.00216757	0.00217969	0.00209161	0.00216128	0.00194151	0.00186489	0.0018384	0.00176819	0.00178661	0.00160426	0.00144662	0.00110842	0.000568276	-0.000299916	-0.000973764	-0.00152763	-0.00190812	-0.00208613	-0.00227519	-0.00249003	-0.00264796	-0.00299376	-0.00313721	-0.00332026	-0.00345301	-0.00360406	-0.003738	-0.00392699	-0.00404187	-0.00418655	-0.00431408	-0.00442568	-0.00451353	-0.0045936	-0.0046088	-0.00474607	-0.00475699	-0.00474589	-0.00457881	-0.0044773	-0.00433433	-0.00421845
422	0.00255463	0.00239777	0.00232601	0.00224981	0.00220241	0.00213678	0.00211528	0.00219243	0.00192141	0.00188589	0.00178919	0.00181064	0.0018458	0.00166304	0.00150189	0.00108101	0.000559102	-0.000358983	-0.00101572	-0.00148418	-0.00192074	-0.00205242	-0.00229868	-0.00251328	-0.00263688	-0.00300579	-0.00308983	-0.00328774	-0.00335421	-0.00365534	-0.00377978	-0.00387054	-0.00409006	-0.00414168	-0.00429278	-0.00440284	-0.00451213	-0.00458162	-0.00461922	-0.00475631	-0.00472121	-0.00472453	-0.00458418	-0.0045113	-0.0043425	-0.00414791
421.5	0.00253913	0.0023752	0.00230113	0.00223568	0.00221857	0.00219998	0.00211018	0.00216773	0.00195105	0.00192159	0.00186083	0.00183565	0.00180161	0.00161992	0.00151301	0.00112931	0.000521213	-0.000319954	-0.00098911	-0.00150467	-0.00190874	-0.00211211	-0.00225573	-0.00252004	-0.00259821	-0.00301042	-0.00311305	-0.00332943	-0.00338265	-0.00358293	-0.00375352	-0.00392238	-0.00406707	-0.00415355	-0.00432556	-0.00443022	-0.00445362	-0.00462652	-0.00460835	-0.00478594	-0.00470475	-0.00475743	-0.0045319	-0.00443099	-0.00430584	-0.00416038
421	0.00260109	0.00241761	0.00232276	0.00229775	0.00225992	0.00215912	0.00217546	0.00221567	0.00199323	0.00194975	0.00184842	0.00187497	0.00188127	0.00171864	0.00149335	0.0011782	0.000570694	-0.000309377	-0.000961308	-0.00141088	-0.00189406	-0.00200115	-0.00224569	-0.0024765	-0.00250976	-0.00293201	-0.00306767	-0.00325518	-0.00330347	-0.00356873	-0.0037259	-0.00382467	-0.00405436	-0.00409219	-0.00424775	-0.00436541	-0.00444696	-0.00455661	-0.00458334	-0.0046858	-0.00464873	-0.00467469	-0.00450042	-0.00445029	-0.00432188	-0.00406511
420.5	0.00260069	0.00239613	0.00236519	0.00230401	0.00234808	0.00221521	0.00212944	0.00213194	0.00201713	0.00189922	0.00185854	0.00181233	0.00183353	0.0017208	0.00152586	0.00121902	0.00054933	-0.000284352	-0.000944955	-0.00141733	-0.00189393	-0.00200547	-0.00222339	-0.00250178	-0.00255073	-0.00291174	-0.00310691	-0.0032652	-0.0033521	-0.00355701	-0.00365834	-0.00384568	-0.00401092	-0.0040851	-0.00427553	-0.00440139	-0.00440822	-0.00461777	-0.00452428	-0.00475729	-0.00461539	-0.00463375	-0.00442111	-0.00435221	-0.00427945	-0.00408896
420	0.00263119	0.0023964	0.00238161	0.00228236	0.00233748	0.00218454	0.00219089	0.00217569	0.00206954	0.00196821	0.00191351	0.001842	0.00189866	0.00177096	0.00152773	0.00117516	0.000596998	-0.000309147	-0.00096185	-0.00138095	-0.00182874	-0.00197859	-0.00221481	-0.00241979	-0.0025308	-0.0028216	-0.00306405	-0.00320162	-0.0033156	-0.00351166	-0.00364631	-0.00379189	-0.00399111	-0.00403981	-0.00417684	-0.00429741	-0.00442701	-0.00454355	-0.0045676	-0.0046997	-0.00462914	-0.00457366	-0.00444287	-0.00437564	-0.00429997	-0.00403001
419.5	0.00259059	0.00239257	0.00240629	0.00233733	0.00232961	0.00219496	0.00214524	0.00212172	0.00204528	0.00191467	0.00187701	0.00182628	0.00182896	0.00170298	0.00151154	0.00121504	0.000544399	-0.000268732	-0.000879026	-0.00134707	-0.00181327	-0.00199549	-0.00221229	-0.00245611	-0.00260317	-0.00286202	-0.00306147	-0.00321074	-0.00335281	-0.00352726	-0.00364843	-0.00379305	-0.00395764	-0.00402702	-0.00417871	-0.00431146	-0.00442539	-0.00452648	-0.00452036	-0.00470841	-0.00460595	-0.00455837	-0.00440169	-0.00429661	-0.00422504	-0.00406533
419	0.00260788	0.00239643	0.00242072	0.0023223	0.00233097	0.0022256	0.00222483	0.00218628	0.00214554	0.00197454	0.0019348	0.00183003	0.0019111	0.00176362	0.00147419	0.00122846	0.000612409	-0.000226857	-0.000895359	-0.0012746	-0.00174496	-0.00190367	-0.00217285	-0.00235775	-0.00253047	-0.00276034	-0.0030171	-0.00311059	-0.00326871	-0.00346418	-0.00359633	-0.00368917	-0.00390597	-0.0039953	-0.00413672	-0.00425325	-0.00434021	-0.00448353	-0.00453426	-0.0046502	-0.00452368	-0.00445675	-0.00439367	-0.00426086	-0.00422011	-0.0039612
418.5	0.00267113	0.00240402	0.00246098	0.00241584	0.00233976	0.00219988	0.00222803	0.00217826	0.00209974	0.0019481	0.00189862	0.0018435	0.00187635	0.00166312	0.00152526	0.00125596	0.000551759	-0.000213737	-0.000866678	-0.00124711	-0.00174568	-0.00191318	-0.00213556	-0.00237712	-0.00251587	-0.0027471	-0.0030344	-0.00306938	-0.00329693	-0.00351236	-0.00361707	-0.00371163	-0.00382092	-0.00390948	-0.0041331	-0.00426098	-0.00436956	-0.00446804	-0.004489	-0.00462639	-0.00449411	-0.00446453	-0.00434657	-0.00420794	-0.00418323	-0.00397
418	0.00261316	0.00238372	0.00239952	0.00231345	0.00234546	0.0022401	0.00219579	0.00215076	0.0021175	0.00194757	0.00190195	0.00180532	0.0018349	0.001675	0.0014389	0.00121694	0.000579086	-0.000189439	-0.000893401	-0.00125287	-0.00171039	-0.00189416	-0.00207366	-0.00232069	-0.00250392	-0.00272927	-0.00304853	-0.00310561	-0.00335329	-0.00343793	-0.00358362	-0.00367919	-0.00384746	-0.00395206	-0.0041489	-0.00423763	-0.00433279	-0.00444439	-0.00452095	-0.00459959	-0.00449464	-0.00439676	-0.00439438	-0.0042488	-0.00421013	-0.00398081
417.5	0.00263805	0.00238122	0.0024563	0.00232943	0.00233674	0.00220007	0.00223933	0.00212754	0.00208098	0.00196034	0.00185771	0.00180918	0.0018567	0.00168041	0.00144485	0.00122443	0.000554559	-0.000189554	-0.000840297	-0.00127929	-0.00174371	-0.00185769	-0.00208542	-0.00234373	-0.00253249	-0.00275142	-0.00303528	-0.00306438	-0.00332109	-0.00349696	-0.00362585	-0.00367129	-0.00387454	-0.00388791	-0.00411219	-0.00421595	-0.00436682	-0.00441647	-0.00446494	-0.00459092	-0.004514	-0.00440982	-0.00435446	-0.0042564	-0.00414414	-0.0039852
417	0.00264128	0.00236087	0.00242211	0.00227118	0.00231621	0.00230112	0.00221511	0.00209507	0.00208385	0.00194332	0.00180528	0.00175788	0.00176465	0.00164111	0.00144	0.00115412	0.000549531	-0.000200641	-0.000877459	-0.00130321	-0.00169469	-0.00186017	-0.00209858	-0.00232417	-0.00255391	-0.00278478	-0.00308693	-0.0030842	-0.0032969	-0.0034714	-0.00361181	-0.00367662	-0.00386603	-0.00394164	-0.00414127	-0.00422817	-0.00429511	-0.00442774	-0.0044768	-0.00460985	-0.00453661	-0.00435943	-0.00442952	-0.00423096	-0.00416146	-0.00398803
416.5	0.00264397	0.0023284	0.00241987	0.00225837	0.00227055	0.0022383	0.00226722	0.00214142	0.00203047	0.00195236	0.00180833	0.00179229	0.00178974	0.00163858	0.00141655	0.00110354	0.000526444	-0.000218501	-0.000870134	-0.00129808	-0.00170922	-0.00186472	-0.00211917	-0.00235996	-0.00252229	-0.00276861	-0.00302271	-0.00304403	-0.00324437	-0.0034971	-0.00366787	-0.00362011	-0.0038596	-0.00396597	-0.00406427	-0.00419055	-0.00434361	-0.00435829	-0.00446193	-0.00454313	-0.00455275	-0.00444227	-0.00437711	-0.00425529	-0.00416501	-0.00395267
416	0.00264142	0.00233535	0.00241465	0.00228386	0.00231991	0.00227477	0.00220896	0.00209242	0.00199977	0.00193883	0.00173819	0.00181706	0.00172963	0.00162973	0.00136583	0.00114007	0.000546167	-0.000184582	-0.000857658	-0.00130408	-0.001686	-0.00183888	-0.00215968	-0.00236085	-0.00252591	-0.00278155	-0.00304783	-0.00310508	-0.00324484	-0.00345576	-0.0036469	-0.0036232	-0.00381748	-0.00402157	-0.00408542	-0.00424721	-0.00427637	-0.00441809	-0.00446496	-0.00462075	-0.00449656	-0.00438786	-0.00441144	-0.00418823	-0.00413852	-0.00399377
415.5	0.00266732	0.00234599	0.0024143	0.00220374	0.00230911	0.00221473	0.00221473	0.00213603	0.00200844	0.00200304	0.00176296	0.00182259	0.00178844	0.00168812	0.00141858	0.00108745	0.000522414	-0.000264287	-0.000899587	-0.00130164	-0.00169864	-0.00182112	-0.00211228	-0.0023713	-0.00248469	-0.00274847	-0.00299959	-0.00310247	-0.0032174	-0.00347429	-0.00367694	-0.00359153	-0.00380381	-0.00400113	-0.00400814	-0.00417736	-0.00429627	-0.00437324	-0.00446822	-0.00457299	-0.00452459	-0.00441785	-0.00443021	-0.00423414	-0.00415621	-0.00393003
415	0.00271633	0.00239714	0.00239981	0.00222607	0.00231143	0.00227056	0.0021646	0.00208697	0.00194899	0.00194186	0.00177027	0.00183454	0.0017373	0.00163847	0.00145571	0.00107593	0.000520637	-0.000243078	-0.000874814	-0.00135913	-0.00162077	-0.00187724	-0.00215515	-0.00239707	-0.00255715	-0.0027923	-0.00305786	-0.00312557	-0.00325903	-0.00343128	-0.0036457	-0.00360543	-0.00376158	-0.00398699	-0.00404211	-0.00424738	-0.00427945	-0.00438405	-0.00444398	-0.00460376	-0.00451817	-0.00439207	-0.00441399	-0.00419808	-0.00411505	-0.00392836
414.5	0.0026085	0.00234657	0.00237371	0.00218745	0.00228129	0.00224488	0.00214046	0.00203605	0.00195936	0.00196364	0.00181586	0.00178605	0.00173057	0.00170955	0.00138946	0.00101776	0.000561539	-0.000329936	-0.000935063	-0.00140524	-0.00169242	-0.00189811	-0.00218951	-0.00238409	-0.00258467	-0.00280283	-0.0030264	-0.00314418	-0.00325032	-0.00344698	-0.00366633	-0.00360117	-0.0038302	-0.00404088	-0.004053	-0.00421913	-0.00426742	-0.00432955	-0.00448362	-0.00455727	-0.00459582	-0.00441519	-0.00442066	-0.00426172	-0.00413431	-0.00390326
414	0.00267694	0.00240604	0.00238584	0.00226663	0.00227703	0.00221722	0.00213418	0.00203291	0.00190901	0.00191269	0.00182467	0.0018214	0.00172162	0.00169406	0.0014238	0.00107741	0.000554246	-0.000311867	-0.000904164	-0.00143594	-0.00168688	-0.00192566	-0.0021924	-0.00242274	-0.00259867	-0.00281476	-0.00303369	-0.00311744	-0.00329812	-0.00343586	-0.00359017	-0.00366448	-0.00376925	-0.00399448	-0.00402566	-0.00426865	-0.00429033	-0.0043679	-0.00443906	-0.00458197	-0.00454775	-0.00440782	-0.00440485	-0.00419292	-0.00405904	-0.00391091
413.5	0.00272168	0.00240118	0.0023283	0.00228138	0.00234713	0.00226641	0.00209891	0.00208887	0.00197198	0.00195024	0.00183525	0.00183026	0.00170125	0.00171266	0.0014487	0.00107213	0.000625296	-0.000323972	-0.000953985	-0.00137237	-0.0016567	-0.00188335	-0.00216145	-0.00235876	-0.00255958	-0.00275957	-0.00295183	-0.00313103	-0.00326835	-0.00340954	-0.00355892	-0.0035743	-0.00374299	-0.00399583	-0.00398805	-0.00421691	-0.00420325	-0.00426531	-0.00444344	-0.00445437	-0.00450783	-0.00436736	-0.00440953	-0.00419897	-0.00406473	-0.00380987
413	0.0027382	0.00238734	0.00239792	0.00232486	0.00234963	0.00222793	0.00212582	0.00206506	0.00199159	0.00195007	0.00190006	0.00186989	0.00181144	0.00168511	0.00146985	0.00115416	0.000613839	-0.000271519	-0.000914065	-0.00137409	-0.00164268	-0.00193823	-0.00210335	-0.00237277	-0.00253742	-0.00274115	-0.0029109	-0.00308018	-0.0032614	-0.00339658	-0.00355143	-0.00359193	-0.00369612	-0.00392342	-0.00391018	-0.0041581	-0.00417936	-0.00424945	-0.00439556	-0.00442562	-0.00441997	-0.0044116	-0.00429744	-0.00413333	-0.00398579	-0.00375379
412.5	0.00273877	0.00238465	0.00233339	0.00232264	0.00237527	0.00222797	0.00206682	0.00200648	0.00202014	0.0019276	0.00184706	0.00183666	0.00178054	0.00169114	0.00144127	0.00112783	0.000628074	-0.000303612	-0.000976925	-0.00137268	-0.00163373	-0.00194164	-0.00215237	-0.00235491	-0.00255769	-0.00279427	-0.00294139	-0.00310449	-0.00329527	-0.00339322	-0.00353523	-0.00360455	-0.00373035	-0.00392047	-0.00399739	-0.00418574	-0.00411666	-0.00420409	-0.00440936	-0.00440057	-0.00448076	-0.00433868	-0.00437188	-0.00414731	-0.00401551	-0.00376248
412	0.00271596	0.00236185	0.00230869	0.00229734	0.00226628	0.00221229	0.00212503	0.00201058	0.00198486	0.00194506	0.00188525	0.00179871	0.00181772	0.00160603	0.00147281	0.00108875	0.000574678	-0.000294523	-0.000943187	-0.00139448	-0.00165267	-0.00203904	-0.00211899	-0.00243183	-0.00256773	-0.00279866	-0.00295321	-0.0030508	-0.00333132	-0.00342386	-0.00356992	-0.00362385	-0.00378434	-0.00388971	-0.00396431	-0.00416655	-0.00415348	-0.00420053	-0.00438293	-0.00435234	-0.00445456	-0.00433458	-0.00429496	-0.0041498	-0.00397856	-0.00369768
411.5	0.00274524	0.00238768	0.00227405	0.00230666	0.00228266	0.00224697	0.00213952	0.00194761	0.00194565	0.00189724	0.00186897	0.00178029	0.00175166	0.00161416	0.00137771	0.00106083	0.000602647	-0.000284373	-0.000985128	-0.0014047	-0.00165803	-0.00200995	-0.00217162	-0.00239418	-0.00257748	-0.00278899	-0.00295173	-0.00307593	-0.00333691	-0.00339649	-0.00351766	-0.00361441	-0.00379711	-0.00390753	-0.00400417	-0.00418954	-0.00407835	-0.004188	-0.00442291	-0.00439773	-0.00446704	-0.00430133	-0.00428713	-0.00412712	-0.00403511	-0.00368414
411	0.0026834	0.00234959	0.00229637	0.00226638	0.00227042	0.00218257	0.0021464	0.00193756	0.00197795	0.00197914	0.00187395	0.00172338	0.00178295	0.00159592	0.00140145	0.00110073	0.00055197	-0.000298224	-0.000945641	-0.00140685	-0.0017169	-0.00203787	-0.00218322	-0.00241706	-0.00253561	-0.00277124	-0.00289644	-0.00305622	-0.00329101	-0.00345542	-0.00350704	-0.0036143	-0.003827	-0.00390356	-0.00392631	-0.00412149	-0.0040928	-0.00419211	-0.00438918	-0.00436442	-0.00437849	-0.00431138	-0.00421046	-0.00410979	-0.00398108	-0.00361668
410.5	0.00270539	0.00238905	0.00225369	0.00224656	0.00223581	0.00219714	0.00211024	0.00191317	0.00193295	0.00192546	0.00180738	0.00173623	0.00170778	0.00155246	0.00137237	0.00105026	0.000509165	-0.000263161	-0.000970984	-0.00142227	-0.00171118	-0.00204362	-0.00218373	-0.0024152	-0.0025818	-0.00281606	-0.00288971	-0.0031267	-0.00329188	-0.00339565	-0.00350221	-0.00361423	-0.00381831	-0.00390948	-0.00394435	-0.00418692	-0.00406415	-0.00421484	-0.00441227	-0.00437948	-0.00437343	-0.00429752	-0.00423705	-0.00403059	-0.00396466	-0.00361108
410	0.00266102	0.00245141	0.00240544	0.00234028	0.00227156	0.00222624	0.00212336	0.00213227	0.00200018	0.00191055	0.00185573	0.001915	0.00193437	0.00165057	0.00159129	0.00126331	0.000583106	-0.000255685	-0.000872097	-0.00124285	-0.0016917	-0.00201577	-0.00209946	-0.00230467	-0.00246302	-0.00267429	-0.00293106	-0.00289328	-0.00324212	-0.00327342	-0.00343159	-0.00356321	-0.003584	-0.0037869	-0.00389541	-0.0039633	-0.00408239	-0.00410603	-0.00420647	-0.00414886	-0.00412706	-0.00409481	-0.00398979	-0.0038299	-0.00366941	-0.00347554
409.5	0.00265799	0.00250047	0.0023692	0.00230149	0.00229359	0.00228682	0.00208749	0.00213892	0.00197576	0.00197998	0.00185798	0.00196976	0.00184812	0.00161101	0.00157888	0.00120914	0.000612861	-0.000175621	-0.000797082	-0.00121666	-0.00172924	-0.00199106	-0.00204642	-0.00228371	-0.00244728	-0.00270084	-0.00288753	-0.0028883	-0.0031276	-0.00317209	-0.00341235	-0.00353934	-0.00358763	-0.00377698	-0.00385093	-0.00398023	-0.00413033	-0.00407972	-0.00414292	-0.00405323	-0.00409819	-0.00406422	-0.00392725	-0.00379343	-0.00360271	-0.0033738
409	0.00257181	0.00250957	0.00235395	0.00234753	0.00225725	0.0022857	0.00210318	0.00210668	0.00196514	0.00194679	0.00187718	0.00197595	0.00184914	0.00161085	0.00153512	0.00121509	0.000608122	-0.000267316	-0.000835617	-0.00126333	-0.0017464	-0.00192999	-0.00210836	-0.00231755	-0.00241549	-0.00267232	-0.00294073	-0.00291216	-0.00316899	-0.00325713	-0.00332526	-0.00353327	-0.00360846	-0.00372696	-0.00387794	-0.00399703	-0.00403884	-0.00403784	-0.0041454	-0.00408987	-0.0040708	-0.00402394	-0.00392819	-0.00366625	-0.00363964	-0.0033903
408.5	0.00256351	0.00250584	0.00235913	0.00232497	0.00232248	0.0023937	0.00210539	0.00213188	0.0019857	0.00202206	0.00192577	0.00197858	0.0018738	0.00162268	0.00154047	0.00119188	0.000620665	-0.000232262	-0.000722932	-0.00122204	-0.00167962	-0.00192172	-0.0020714	-0.0022484	-0.00236529	-0.00264226	-0.00282425	-0.00287663	-0.00305476	-0.00316049	-0.00330642	-0.00347113	-0.00356533	-0.00367634	-0.00376644	-0.00396423	-0.00402048	-0.00395681	-0.0040655	-0.00397285	-0.00401104	-0.00395425	-0.00374726	-0.00361445	-0.00346679	-0.00326859
408	0.00258974	0.00255714	0.00243442	0.00240235	0.00234004	0.00234681	0.00217599	0.00213513	0.00204229	0.00205037	0.00200493	0.00200149	0.00187545	0.00167997	0.00160668	0.00123801	0.000656344	-0.000178289	-0.000741007	-0.0012293	-0.00161104	-0.00185409	-0.00202646	-0.0021734	-0.00234179	-0.0026007	-0.00274788	-0.00287629	-0.00305692	-0.00316775	-0.00318242	-0.00336637	-0.00359047	-0.003651	-0.00373053	-0.00392618	-0.00393129	-0.00381748	-0.00400102	-0.0039064	-0.00388074	-0.00388995	-0.00368604	-0.00348968	-0.00341484	-0.00323303
407.5	0.00258038	0.00256244	0.00246094	0.00240439	0.00241003	0.00241597	0.00222745	0.00214044	0.00201945	0.00204374	0.00198565	0.00201422	0.00190208	0.0017309	0.00162826	0.00124569	0.000636885	-0.000135679	-0.000669887	-0.00118503	-0.00151705	-0.00182959	-0.00195545	-0.00213638	-0.00228445	-0.00254205	-0.00262027	-0.00278652	-0.0029602	-0.00306105	-0.00315276	-0.00336344	-0.00342699	-0.00353937	-0.00362442	-0.00377404	-0.00385488	-0.00375818	-0.00389919	-0.00379792	-0.00383201	-0.00377636	-0.00356717	-0.00341838	-0.00321608	-0.00308921
407	0.00264332	0.00263002	0.00251444	0.00245053	0.00246555	0.00238436	0.00227109	0.0021754	0.00204901	0.00205863	0.00205305	0.00202739	0.00186797	0.00175684	0.00164506	0.00125399	0.000705292	-7.10146E-005	-0.000679349	-0.00114442	-0.00153435	-0.00179724	-0.00189097	-0.00209683	-0.00229023	-0.00252247	-0.00258198	-0.00281339	-0.00293925	-0.00300447	-0.00304895	-0.00326985	-0.00340919	-0.00356499	-0.0035951	-0.00373331	-0.00377632	-0.00362735	-0.00381011	-0.00377162	-0.00381481	-0.00370635	-0.00353861	-0.00326492	-0.00313359	-0.00301106
406.5	0.00262425	0.00264177	0.00251484	0.00245842	0.00245301	0.0024093	0.00233107	0.00214908	0.00210448	0.00209889	0.00207228	0.00200914	0.00194743	0.00179787	0.00163014	0.00123723	0.00072922	-6.81127E-005	-0.000626079	-0.00114496	-0.00144764	-0.00180586	-0.00190226	-0.00213444	-0.00222128	-0.00248327	-0.00246397	-0.00274503	-0.00285135	-0.00298208	-0.00303791	-0.00325762	-0.00331209	-0.00345588	-0.00346901	-0.00358786	-0.00370648	-0.0035505	-0.00366389	-0.00365961	-0.00373326	-0.00357028	-0.00340213	-0.00314857	-0.00299752	-0.00288277
406	0.00265843	0.00259737	0.00247466	0.00242382	0.00242031	0.0023327	0.00227954	0.00217281	0.0021462	0.00211365	0.00211543	0.00196985	0.0018668	0.00179249	0.0016076	0.00121309	0.000729959	-7.34907E-005	-0.000690853	-0.00117006	-0.00150422	-0.00176355	-0.00193211	-0.00206225	-0.00227839	-0.00247493	-0.00247665	-0.00275623	-0.00288227	-0.00294547	-0.00305868	-0.00320034	-0.00330648	-0.00348775	-0.00352345	-0.00362217	-0.00365596	-0.00353907	-0.00362038	-0.00365109	-0.00364622	-0.00350314	-0.00334336	-0.00309924	-0.00292872	-0.00281284
405.5	0.00266804	0.00254087	0.00250773	0.00248557	0.00243859	0.00240563	0.00229063	0.00217273	0.00213597	0.00207586	0.00217505	0.00196509	0.00195469	0.00180323	0.00164999	0.00126368	0.000700306	-0.000110034	-0.000674474	-0.00113901	-0.00140499	-0.00178197	-0.00186554	-0.00204658	-0.00217042	-0.00242244	-0.0024279	-0.00267351	-0.00279658	-0.00291032	-0.00297316	-0.00316008	-0.00317647	-0.00337783	-0.00342213	-0.00346543	-0.0035142	-0.00346193	-0.00349335	-0.00353879	-0.00351444	-0.00333957	-0.0031893	-0.00299341	-0.00276409	-0.00265171
405	0.00278096	0.00252502	0.00253043	0.00249615	0.00247768	0.0023871	0.00227615	0.00222008	0.00217601	0.00208448	0.00218409	0.00195868	0.00192904	0.00180069	0.00173119	0.00125745	0.00072942	5.50077E-006	-0.00067892	-0.00106992	-0.00143182	-0.00180899	-0.00179069	-0.00191162	-0.00216115	-0.00238044	-0.00238566	-0.00266673	-0.00270278	-0.00278302	-0.00293829	-0.00307252	-0.00312562	-0.00335958	-0.00335447	-0.0033812	-0.00345693	-0.00334729	-0.0034302	-0.00343294	-0.00335994	-0.00320093	-0.00306783	-0.00288994	-0.00263442	-0.00249008
404.5	0.00275777	0.00254448	0.00254757	0.00254312	0.00244006	0.00232103	0.00226538	0.00224091	0.00214457	0.00204787	0.00222933	0.00199026	0.00193538	0.00182751	0.00164333	0.00132199	0.000732191	-2.79597E-005	-0.000670981	-0.00110624	-0.00143986	-0.00182558	-0.0017688	-0.00194586	-0.0020874	-0.00228994	-0.0023523	-0.00260741	-0.00265825	-0.00276208	-0.00286062	-0.0031039	-0.00306797	-0.00324633	-0.00327775	-0.00326819	-0.00330816	-0.00328161	-0.00329254	-0.00334018	-0.00325257	-0.00303969	-0.00291419	-0.00277978	-0.00252776	-0.00234916
404	0.00273605	0.00245285	0.00247862	0.00241275	0.002396	0.00230952	0.0022057	0.00223249	0.00212902	0.00202056	0.0021346	0.00191561	0.00188205	0.00175631	0.00157545	0.00126629	0.000704404	-7.19017E-005	-0.000700609	-0.00108365	-0.00150905	-0.00181892	-0.00184671	-0.00192583	-0.00211554	-0.00231778	-0.00235675	-0.00256665	-0.00261868	-0.00269715	-0.00289214	-0.00310656	-0.00298504	-0.00319382	-0.00324454	-0.0032408	-0.00327982	-0.0032541	-0.00323029	-0.00327359	-0.00315319	-0.00294317	-0.00281814	-0.00270202	-0.00237213	-0.00219097
403.5	0.00271892	0.00240953	0.00245817	0.00240721	0.00232548	0.00222605	0.00214016	0.00215691	0.00212995	0.00196406	0.00216481	0.00191226	0.0018215	0.00173597	0.00153427	0.00126217	0.000664886	-0.000124072	-0.000751056	-0.00112371	-0.00150735	-0.00180243	-0.00188154	-0.00199024	-0.00210956	-0.0022688	-0.00237572	-0.00257137	-0.00259417	-0.00269723	-0.00283764	-0.00306631	-0.00301292	-0.00319776	-0.00323874	-0.00321082	-0.00321219	-0.00323381	-0.00313307	-0.00321177	-0.00309162	-0.0028431	-0.00272894	-0.00251256	-0.0022517	-0.00203496
